latitude,longitude,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,loc_phone,web_address,insurance_accepted,med_name,Index
40.846969,-73.832862,PILGRIM PHARMACY INC #335397,2941 WESTCHESTER AVE,BRONX,NY,10461,(718) 823-1085,http://www.pilgrimpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, SPIKEVAX, 100mcg/0.5mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",875.0
40.624211,-74.136337,DORADO PHARMACY #MS1006303,1440 FOREST AVE STORE 5,STATEN ISLAND,NY,10302-2215,(631) 380-3800,,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Moderna, SPIKEVAX, 100mcg/0.5mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",876.0
40.859067,-73.898458,Good Life Pharmacy Inc #MS1005617,2366 GRAND CONCOURSE,BRONX,NY,10458-6908,(718) 618-7099,www.thegoodlifepharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",885.0
40.615763,-73.993299,ALL FAMILY PHARMACY INC #MS1006171,7017 18TH AVE,BROOKLYN,NY,11204-5269,(718) 232-8668,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",887.0
40.883007,-73.89345,SEDGWICK PHARMACY #331065,3887 SEDGWICK AVENUE,BRONX,NY,10463,718-543-3116,,,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",894.0
40.761767,-73.92526,MNT DRUGS INC D/B/A BONUS DRUG #332365,31-04 BROADWAY,ASTORIA,NY,11106,(718) 274-9200,http://bonusdrug.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",896.0
40.759051,-73.935071,Metrocare Pharmacy Inc #3347918,2112 B 36th Avenue,Long Island City,NY,11106,718-606-0068,,,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",900.0
40.756667,-73.829515,SANFORD PHARMACY #MS1005875,133-47 SANFORD AVE C1D,FLUSHING,NY,11355-5870,(718) 460-8329,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",902.0
40.727553,-73.812698,KISSENA DRUGS #MS1005080,72-63 KISSENA BLVD,FLUSHING,NY,11367-2704,(718) 793-7658,http://www.kissenadrugs.org,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",912.0
40.765617,-73.965358,Cambridge Chemists #5807839,855 Lexington Avenue,NEW YORK,NY,10065,(732) 334-8632,http://www.homevaccs.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",914.0
40.679469,-73.863511,AN NOOR PHARMACY INC #MS1002361,35 101 AVE,BROOKLYN,NY,11208-3404,(718) 827-4000,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",915.0
40.905303,-73.900427,Hudson Parkway Pharmacy #MS1005067,5700 Mosholu Ave,Bronx,NY,10471,(718) 549-8288,https://www.hudsonpharmacyny.com/,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",921.0
40.686223,-73.990515,SVRH PHARMACY #MS1005242,161 SMITH STREET,BROOKLYN,NY,11201-6337,(718) 596-1688,http://svrhpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",922.0
40.626729,-74.131825,SkyCare Rx Pharmacy #MS1005549,1267 Forest Ave,Staten Island,NY,10302-2311,(718) 524-6625,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",924.0
40.759487,-73.803813,Jangsu Pharmacy #MS1005632,42-23 162nd Street,Flushing,NY,11358-4126,(718) 886-1121,,,"Janssen, COVID-19 Vaccine, 0.5 mL",925.0
40.687724,-73.820938,rxspress pharmacy #MS1005572,12307 liberty ave,jamaica,NY,11419,(718) 322-7320,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",926.0
40.821103,-73.900681,Boca Pharmacy #MS1005164,904 Prospect Ave,Bronx,NY,10459,(718) 991-6700,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",927.0
40.709242,-73.818597,manson pharmacy #MS1005487,137-69 QUEENS BLVD,BRIARWOOD,NY,11435,(718) 297-4424,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",928.0
40.842964,-73.88644,Boca Pharmacy #MS1005648,864 B E Tremont Ave,Bronx,NY,10460,(718) 991-3532,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",929.0
40.6749,-73.874181,SALAAM PHARMACY INC. #MS1002356,155 CRYSTAL ST,BROOKLYN,NY,11208-2624,(718) 484-8157,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",931.0
40.749836,-73.884588,Nueva Vida Pharmacy Inc. #MS1005213,81-25 37th AVE,Jackson Heights,NY,11372-6718,(718) 899-0200,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",933.0
40.855101,-73.937141,Hilltop Pharmacy #MS1005247,593 Fort Washington ave,New York,NY,10033,(212) 568-5511,https://hilltoppharmacy.nyc,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, SPIKEVAX, 100mcg/0.5mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",935.0
40.746753,-73.900442,COMFORT PHARMACY #MS1005658,6305 39TH AVENUE,Woodside,NY,11377,(718) 446-2705,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",939.0
40.7449,-73.910614,AM RX INC #MS1005545,5325 ROOSEVELT AVE,WOODSIDE,NY,11377-4238,(347) 935-3224,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",946.0
40.710273,-74.005988,DOWNTOWN PHARMACY #MS1003069,165 WILLIAM ST,NEW YORK,NY,10038-2605,(212) 233-0333,http://www.downtownpharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",951.0
40.747203,-73.885969,City Pharmacy #MS1005853,79-18 Roosevelt Avenue,Jackson Heights,NY,11372-6717,(718) 255-1065,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",954.0
40.745697,-73.99851,CHELSEA APOTHECARY #MS1000210,265 8TH AVE,NEW YORK,NY,10011-1611,(212) 929-0800,http://www.thechelseaapothecary.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",955.0
40.640085,-74.008736,7th Avenue Pharmacy Inc #MS1005435,5412 7 Avenue,Brooklyn,NY,11220-3123,(718) 633-2299,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",956.0
40.776988,-73.950379,TISANE PHARMACY #MS1001399,340 E 86TH ST,NEW YORK,NY,10028-4661,(212) 517-0037,http://Tisanepharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",957.0
40.587059,-74.104299,HEALTH AID PHARMACY II INC. #MS1000147,1781 RICHMOND RD,STATEN ISLAND,NY,10306-2524,(718) 668-1090,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",958.0
40.763724,-73.970257,Wellness Center Pharmacy #MS1005207,40-13 broadway Wellness Center Pha,Astoria,NY,11103-4030,(718) 956-0060,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",963.0
40.736475,-73.713329,"CVS Pharmacy, Inc. #03751",254-03 HILLSIDE AVE.,GLEN OAKS,NY,11004,(718) 347-7313,https://www.cvs.com/store-locator/details-directions/003751,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, SPIKEVAX, 100mcg/0.5mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",972.0
40.847898,-73.937599,St. Jesus Pharmacy #MS1005252,4180 Broadway,New York,NY,10033-3736,(212) 923-5733,http://stjesuspharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",978.0
40.635315,-73.962616,Kings Court Drugs Inc #3338678,610 East 16th Street,Brooklyn,NY,11226,(718) 434-6565,http://kingscourtdrugs.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",984.0
40.609393,-74.000426,ONE SPOT PHARMACY LLC #MS1005936,8204 18TH AVE,BROOKLYN,NY,11214-2901,347-889-7050,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",985.0
40.684489,-73.922862,QWIKMEDS #MS1002540,159-161 RALPH AVENUE,BROOKLYN,NY,11233-1531,(718) 443-0500,http://qwikmedspharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",986.0
40.612093,-74.131756,smartscripts inc #MS1005552,2048 victory blvd,staten island,NY,10314-3556,(917) 830-0413,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",987.0
40.765462,-73.814775,Smile Pharmacy #MS1005539,150-07 Northern Blvd,Flushing,NY,11354-4968,(718) 358-3800,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",988.0
40.646202,-73.971568,KONWALER DRUGS #MS1000410,801 CHURCH AVE,BROOKLYN,NY,11218-3307,(718) 438-2565,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",991.0
40.578883,-73.959951,Shazias pharmacy #MS1001625,3166 coney island ave,brooklyn,NY,11235,(718) 872-6090,https://book-ch.appointment-plus.com/cttddm10,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",992.0
40.640604,-74.014691,Sunway Pharmacy #MS1000574,5723 5TH AVE,BROOKLYN,NY,11220-3815,(718) 439-5000,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1012.0
40.67825,-73.882904,HOYT PHARMACY and SURGICAL SUPPLIES #MS1005427,3024 ATLANTIC AVE,BROOKLYN,NY,11208-1107,(718) 277-9160,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",1015.0
40.679622,-73.93899,Fulton Drugs Inc #MS1005177,1548 Fulton st,Brooklyn,NY,11216,(718) 735-3784,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, SPIKEVAX, 100mcg/0.5mL",1018.0
40.684689,-73.830514,Elite drugs and surgical #MS1005497,111-14 liberty Av,Richmond hill,NY,11419-1812,(718) 880-1940,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",1030.0
40.73481,-73.864443,Healthy Rx Inc #MS1005423,5917 JUNCTION BLVD,Elmhurst,NY,11373,(718) 777-2020,https://www.healthypharmacyny.com/,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1031.0
40.692363,-73.862127,Health Max Pharmacy #3324061,8007 Jamaica Avenue,Woodhaven,NY,11421,(718) 296-0400,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1032.0
40.855634,-73.868117,pelham pharmacy inc #MS1005708,2171 WHITE PLAINS RD,BRONX,NY,10462-1405,(917) 708-9700,,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",1037.0
40.7181,-73.996837,ALL HEALTH PHARMACY CORP. #MS1005100,118 MOTT STREET GROUND FLOOR,NEW YORK,NY,10013,(212) 431-4398,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",1041.0
40.833369,-73.913685,JandN Pharmacy #MS1005084,1220 Morris Ave,Bronx,NY,10456,(718) 293-2233,http://jnpharmacy.nyc,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",1042.0
40.884717,-73.900112,DESAIS PHARMACY #MS1000225,228 W 238TH ST,BRONX,NY,10463-2408,(718) 543-0800,http://www.desaispharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",1053.0
40.612405,-73.983497,SV Wellness Pharmacy #MS1005525,2173C 68th Street,Brooklyn,NY,11204,(718) 975-0530,,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1057.0
40.604711,-73.975435,MAYFLOWER PHARMACY #MS1006166,397 KINGS HWY,BROOKLYN,NY,11223-1615,(718) 645-0999,,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",1058.0
40.682647,-73.909573,Preferred Pharmacy #MS1005376,1771 Broadway,Brooklyn,NY,11207,(718) 872-7717,http://www.rxnyc.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1059.0
40.732764,-73.954976,ALTRU CHEMISTS #MS1000892,987 MANHATTAN AVE,BROOKLYN,NY,11222-6776,(718) 349-9009,http://www.altrurx.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",1065.0
40.678496,-73.921826,SURE DRUGS #580668,312 RALPH AVENUE,BROOKLYN,NY,11233,(718) 774-5665,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1078.0
40.705501,-73.917818,JOJAN PHARMA INC #580301,121 STNICHOLAS AVENUE,BROOKLYN,NY,11237,(201) 780-7210,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, SPIKEVAX, 100mcg/0.5mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1081.0
40.778787,-73.982785,joseph pharmacy #MS1005099,216 west 72 st,new york,NY,10023-2805,(212) 875-1718,http://josephspharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",1083.0
40.689672,-73.969981,BEHRENS PHARMACY #MS1001989,231 DEKALB AVE,BROOKLYN,NY,11205-4101,(718) 638-4350,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",1084.0
40.854563,-73.888752,ARTHUR AVENUE PHARMACY #581265,2343 ARTHUR AVENUE,BRONX,NY,10458,(718) 561-4040,,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",1086.0
